	embryo2_1	embryo2_1	embryo2_2	embryo2_2	embryo2_3	embryo2_3	embryo2_4	embryo2_4	embryo2_5	embryo2_5	embryo2_6	embryo2_6	embryo2_7	embryo2_7	embryo2_8	embryo2_8	embryo2_9	embryo2_9	embryo2_10	embryo2_10	embryo4_1	embryo4_1	embryo4_1	embryo4_1	embryo4_2	embryo4_2	embryo4_2	embryo4_2	embryo4_3	embryo4_3	embryo4_3	embryo4_3	embryo4_4	embryo4_4	embryo4_4	embryo4_4	embryo4_5	embryo4_5	embryo4_5	embryo4_5
ENSMUSG00000000600	117654.0	50065.8	90525.6	82180.9	62600.6	247768.0	7582.0	1385.2	50138.3	7075.2	48207.0	13126.1	130129.0	10215.9	14405.7	47257.8	85929.5	193971.0	133145.0	57400.0	65667.0	96307.3	5700.6	50132.3	21427.1	143585.0	218911.0	468937.0	273241.0	227141.0	52345.5	45617.2	270442.0	99330.3	27509.9	97245.5	267360.0	166285.0	125875.0	115088.0
ENSMUSG00000000605	0.0	660.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5016.1	1220.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5395.5	1997.9	120410.0	63095.0	1088.0	8284.1	2346.4	220415.0	1235.3	0.0	14556.1	0.0	13062.2	417671.0	2185.6	956.6	7027.3	6792.3	41733.4	415959.0
ENSMUSG00000000628	875.5	1288810.0	0.0	0.0	0.0	239488.0	1204960.0	1698510.0	6945.5	1574060.0	0.0	300283.0	0.0	0.0	3021.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	941.5	18306.8	1057780.0	0.0	25098.1	560495.0	981.4	2323390.0
ENSMUSG00000000631	347758.0	632732.0	20309.7	2767510.0	60595.4	0.0	0.0	1851.9	17852.8	240879.0	368196.0	891358.0	1491690.0	0.0	31057.7	1121840.0	0.0	0.0	661.2	0.0	481563.0	13844.4	176342.0	293329.0	673432.0	29923.9	462131.0	502649.0	319622.0	70685.2	0.0	9602.3	10588.7	1619.2	7050.5	155842.0	3149.2	0.0	33067.7	8592.6
ENSMUSG00000000632	7754.8	1794.5	1315.7	1622.1	0.0	0.0	1673.4	1757.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1468.7	6281.8	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	532939.0	246685.0	49508.4	0.0	0.0	1019200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1304670.0	0.0	1881790.0	2267940.0	0.0	1489250.0	0.0	0.0	1327630.0
ENSMUSG00000000686	33946.1	29747.7	0.0	0.0	32092.5	22597.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19145.2	23659.0	29433.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45292.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000693	0.0	0.0	0.0	6248.4	17347.0	3675.1	1336.3	0.0	0.0	3821.9	4766.5	2407.2	10098.8	0.0	0.0	0.0	18036.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6525.6	0.0	0.0	0.0	0.0	1051.2	0.0	0.0	51754.7
ENSMUSG00000000701	1067940.0	477171.0	1055440.0	1172110.0	731977.0	12577.6	2388990.0	2380190.0	896455.0	1456290.0	972501.0	2486430.0	667004.0	65149.1	1892210.0	1403370.0	3313590.0	1844790.0	1170410.0	2319690.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	896336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000708	924902.0	3157060.0	571385.0	1084690.0	1139380.0	2759960.0	1834900.0	942738.0	774062.0	1214500.0	1994940.0	1212750.0	2039490.0	1007190.0	131051.0	740220.0	6424.1	1140920.0	3899010.0	3476550.0	528469.0	1214690.0	0.0	17012.1	1232080.0	1109390.0	2533.3	356628.0	842179.0	586110.0	3707060.0	291355.0	11407.0	84710.9	1145.5	1826330.0	165213.0	1596090.0	367583.0	0.0
ENSMUSG00000000711	291215.0	215384.0	140661.0	185508.0	12451.6	169090.0	213722.0	145427.0	227774.0	270334.0	8746.4	76502.1	106296.0	53108.6	97002.2	65334.5	56395.5	78548.0	138649.0	26090.6	372583.0	322596.0	187347.0	292913.0	272871.0	81090.3	362966.0	248933.0	11767.1	49385.1	26712.5	175440.0	153959.0	6680.1	0.0	189314.0	50443.8	24031.0	59361.6	182852.0
ENSMUSG00000000730	1077750.0	874825.0	768925.0	1225590.0	679596.0	1115880.0	166577.0	1260540.0	1709920.0	2186110.0	899983.0	13875.6	1205520.0	38817.3	1952750.0	270143.0	871550.0	226997.0	940957.0	66110.3	2030710.0	1362980.0	848880.0	1136020.0	6241.8	602471.0	720472.0	4408.1	342619.0	144226.0	11759.3	1078360.0	1413030.0	1261890.0	1824170.0	97021.7	1308210.0	942928.0	1996420.0	1261440.0
ENSMUSG00000000731	0.0	0.0	0.0	186903.0	0.0	0.0	0.0	0.0	0.0	0.0	86983.2	0.0	0.0	0.0	0.0	208069.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6623.2	296834.0
ENSMUSG00000000732	50000.2	66074.3	16675.9	1015.5	341981.0	218068.0	94196.6	125613.0	250673.0	34348.7	56260.9	5893.3	221074.0	128687.0	38000.2	2286.0	42565.3	236579.0	0.0	18681.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1927.7	0.0	0.0	3328.4	0.0	0.0	353716.0	0.0	0.0	203596.0	47774.5
ENSMUSG00000000751	28605.1	336957.0	279955.0	556634.0	368380.0	1349160.0	2480020.0	309092.0	463994.0	756709.0	1945100.0	64654.1	214010.0	151680.0	0.0	211248.0	1442.8	372497.0	2288270.0	321022.0	2895460.0	1441700.0	889818.0	1656090.0	306537.0	235948.0	418526.0	431174.0	3005470.0	0.0	498413.0	93800.7	1785100.0	587435.0	2018.0	830055.0	87475.5	9418.7	477743.0	1035100.0
ENSMUSG00000000759	90856.7	256214.0	371250.0	1227210.0	777508.0	648280.0	222945.0	305466.0	470835.0	4074.5	589198.0	1718.1	8708.5	12480.3	0.0	72577.1	189554.0	3079780.0	5345420.0	438473.0	1396750.0	684868.0	1825100.0	597489.0	2171180.0	3402930.0	909038.0	1334090.0	1114410.0	1047270.0	40731.3	615470.0	1247560.0	6712.0	2571830.0	441299.0	22438.2	705647.0	377618.0	457306.0
ENSMUSG00000000766	0.0	0.0	0.0	7128.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1540.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2854.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000776	1515030.0	1550990.0	718271.0	781522.0	751089.0	668855.0	95193.6	750202.0	883474.0	463496.0	648663.0	634996.0	1111700.0	272305.0	1076890.0	974494.0	245472.0	1207350.0	1513890.0	1202700.0	1257050.0	702635.0	893783.0	1517370.0	1397010.0	757952.0	808774.0	678078.0	29968.2	262217.0	2397750.0	156898.0	630916.0	572433.0	561217.0	2086240.0	1187100.0	974751.0	512380.0	1106370.0
ENSMUSG00000000782	488902.0	34633.6	349600.0	476716.0	26070.6	1487.4	532419.0	165176.0	82124.6	420146.0	355897.0	507689.0	315339.0	330626.0	619924.0	157501.0	994128.0	34931.1	1159.5	9786.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3887.1	0.0	0.0	33412.5	0.0	0.0	387263.0	1899.9	19672.0	0.0
ENSMUSG00000000787	1405020.0	1540040.0	1412000.0	1194690.0	2086290.0	2527540.0	1487760.0	1443480.0	1363630.0	1527140.0	1973920.0	1248780.0	767303.0	2314810.0	1617260.0	1972460.0	1507770.0	1157530.0	1243350.0	1466980.0	1038750.0	2444670.0	1389980.0	971382.0	2317600.0	2578110.0	1959120.0	1893330.0	2255570.0	1342780.0	1808050.0	1240540.0	2710120.0	1378520.0	2208880.0	3348010.0	1196220.0	1393790.0	708356.0	1910550.0
ENSMUSG00000000804	1810190.0	466592.0	893690.0	1510380.0	1151490.0	1606950.0	3533800.0	813461.0	1708500.0	1516230.0	4499090.0	42440.5	1797900.0	2502710.0	2298180.0	2310070.0	1880250.0	891196.0	41856.0	1832720.0	992423.0	534368.0	448097.0	872081.0	656135.0	121248.0	116475.0	304740.0	232308.0	298672.0	1019540.0	967471.0	246829.0	15423.1	171907.0	1828980.0	3379.1	6213.3	432304.0	31230.0
ENSMUSG00000000811	1879.1	0.0	0.0	0.0	19194.3	0.0	0.0	0.0	0.0	0.0	2600.1	430056.0	904.5	485866.0	1853.3	0.0	0.0	0.0	0.0	7558.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549274.0	10261.0	71972.8	11100.4
ENSMUSG00000000823	502113.0	231101.0	353963.0	46491.4	225771.0	419963.0	386780.0	342490.0	411242.0	503315.0	492262.0	16704.4	300968.0	2952.0	0.0	82199.7	1545.4	1408050.0	202988.0	16180.4	162995.0	370117.0	126608.0	427991.0	396654.0	577249.0	761875.0	226768.0	235439.0	2785.2	1066280.0	371218.0	1632.0	169880.0	140640.0	457094.0	582344.0	583116.0	554432.0	15568.0
ENSMUSG00000000826	822235.0	91632.3	297477.0	561043.0	593923.0	632974.0	1094120.0	324345.0	650068.0	268572.0	72950.8	102466.0	966104.0	14562.0	243433.0	31633.9	43941.0	1278210.0	963782.0	489274.0	690639.0	1283710.0	1422830.0	90300.6	1297710.0	646006.0	1564920.0	770162.0	2090520.0	32939.5	1451960.0	1847150.0	146797.0	979614.0	57097.7	127294.0	337330.0	117077.0	2213480.0	374149.0
ENSMUSG00000000827	7567320.0	7979840.0	5805080.0	8931640.0	7624610.0	6415650.0	5717290.0	8364480.0	8383620.0	7481650.0	8552150.0	7016680.0	6683210.0	8111190.0	10546400.0	9463570.0	7976040.0	7731180.0	8822590.0	9782960.0	10950800.0	9323750.0	9766610.0	10264000.0	10378400.0	9079130.0	10747200.0	8902450.0	9719680.0	10919000.0	12443300.0	10514800.0	12888500.0	11645000.0	11247000.0	7106160.0	10174200.0	10624000.0	13673700.0	11573100.0
ENSMUSG00000000838	36723.2	321972.0	74534.7	246063.0	576641.0	201760.0	573346.0	684854.0	692987.0	176212.0	132232.0	7045.0	250862.0	971571.0	85030.7	63864.0	52717.3	187025.0	286782.0	532802.0	323126.0	639931.0	178442.0	272393.0	666671.0	809093.0	614961.0	466612.0	1282300.0	630871.0	484543.0	650897.0	235380.0	244406.0	607127.0	442407.0	106016.0	466473.0	206853.0	461667.0
ENSMUSG00000000861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	436.9	0.0	0.0	223742.0	12972.1	0.0	713.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	779.9
ENSMUSG00000000876	858037.0	956464.0	52690.0	965.0	664860.0	238621.0	1208730.0	764065.0	1168810.0	228602.0	124911.0	563116.0	803433.0	48401.8	3822770.0	3199.6	10518.7	733605.0	652974.0	1771700.0	1222560.0	1325320.0	178611.0	53373.0	1156250.0	747647.0	2286670.0	5797.1	11302.4	11047.7	15227.6	1063210.0	3450560.0	203686.0	3235270.0	126616.0	3860750.0	349039.0	9784.2	1013190.0
ENSMUSG00000000884	1833870.0	3169520.0	206873.0	1041720.0	241105.0	2957210.0	362100.0	2865.2	274413.0	1143660.0	15724.4	1493670.0	5170340.0	36197.7	851320.0	1228580.0	3228320.0	2012610.0	7962690.0	6503530.0	4075500.0	1653750.0	1544530.0	883861.0	3006060.0	3133060.0	2136780.0	5559310.0	0.1	733863.0	1065790.0	1435850.0	6217810.0	5335610.0	3848460.0	1175780.0	2593510.0	1689280.0	12015300.0	506146.0
ENSMUSG00000000902	2312610.0	1084580.0	792048.0	856911.0	330377.0	2218280.0	3918760.0	556243.0	1156830.0	1919370.0	707054.0	190807.0	1921720.0	865086.0	3364840.0	885789.0	2169770.0	3007830.0	1133850.0	2247910.0	5296910.0	2452290.0	2946780.0	3129770.0	3065780.0	5234570.0	4617510.0	2230360.0	1807650.0	588675.0	6136600.0	775165.0	3898000.0	4485330.0	76441.4	2439330.0	3317890.0	1637620.0	4184630.0	1371430.0
ENSMUSG00000000903	0.0	13082.9	873648.0	0.0	15786.7	40676.6	0.0	0.0	0.0	0.0	361426.0	0.0	27072.3	0.0	0.0	0.0	0.0	0.0	1752230.0	832980.0	6587140.0	3547150.0	5197590.0	3991630.0	3262240.0	3175990.0	2010570.0	2343800.0	3402230.0	2200430.0	4642070.0	6015430.0	6044080.0	6665660.0	5872740.0	4950250.0	7729520.0	5886640.0	6241450.0	5500540.0
ENSMUSG00000000915	28205.6	348577.0	617500.0	0.0	0.0	3961.0	474660.0	273022.0	2454.9	8654.6	0.0	19630.1	0.0	0.0	0.0	0.0	0.0	157799.0	48908.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163214.0	0.0	404006.0	0.0	1387.0	0.0	197410.0	0.0	0.0	1306.3	0.0	0.0
ENSMUSG00000000916	1210620.0	998681.0	379919.0	403596.0	3080890.0	3085110.0	1270790.0	2722820.0	1059190.0	3849820.0	1025300.0	452540.0	4590780.0	1606450.0	1268320.0	374480.0	1631730.0	1429210.0	5101590.0	3796730.0	2682710.0	458613.0	1990760.0	4288960.0	5201070.0	5080140.0	3241140.0	9325130.0	2794150.0	3844100.0	3734840.0	446063.0	364865.0	2181150.0	796067.0	1864620.0	697247.0	1078030.0	576543.0	3874440.0
ENSMUSG00000000934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	449982.0	0.0	107646.0	14150.3	250457.0	0.0	3754.3	0.0	0.0	25504.2	0.0	0.0	0.0	0.0	3941.7	0.0	39034.5	36589.2	1569240.0	481173.0
ENSMUSG00000000948	1255660.0	1119450.0	900364.0	720332.0	908042.0	565894.0	472364.0	492992.0	658975.0	596251.0	1127610.0	713047.0	989710.0	995127.0	200570.0	1274670.0	1170020.0	534738.0	20107.5	690955.0	2005850.0	1587450.0	1612180.0	2281390.0	1951970.0	1867930.0	2172500.0	2121960.0	1914720.0	2050540.0	2830070.0	1925230.0	2331680.0	1298930.0	2436740.0	1447560.0	1742080.0	990291.0	501632.0	1499880.0
ENSMUSG00000000959	186280.0	468409.0	26325.6	334918.0	139253.0	190444.0	553859.0	22827.5	170886.0	180523.0	244987.0	78275.1	27424.2	198740.0	138655.0	18420.4	0.0	407090.0	0.0	516472.0	646902.0	339031.0	535347.0	447432.0	519065.0	722104.0	799499.0	594184.0	532451.0	43874.0	873733.0	720083.0	139004.0	464562.0	157379.0	7581.2	9530.1	294304.0	58656.6	543777.0
ENSMUSG00000000976	83535.7	16916.1	2130.3	0.0	10980.1	0.0	14100.9	2176.4	2686.6	46174.3	219977.0	0.0	0.0	3808.8	0.0	0.0	0.0	0.0	0.0	0.0	1157710.0	505505.0	731538.0	658176.0	199782.0	428091.0	454891.0	438842.0	3984.6	1457.2	0.0	21362.3	62806.3	169849.0	122738.0	708832.0	72153.2	12222.1	583918.0	196810.0
ENSMUSG00000001014	0.0	0.0	0.0	606782.0	0.0	162113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15476.1	0.0	197039.0	447107.0	998863.0	4652.3	8536.4	776849.0	27691.7	0.0	1292810.0	0.0	0.0	638457.0	23991.3	644938.0	926606.0	896203.0	2808810.0	1313990.0
ENSMUSG00000001016	2032680.0	1737330.0	1187120.0	2348160.0	2810360.0	2531600.0	1781880.0	1523150.0	2526580.0	2343190.0	1239850.0	2011070.0	1565420.0	2565950.0	1818120.0	2064780.0	2420090.0	1240010.0	2290770.0	2727050.0	3429800.0	2962710.0	3150280.0	2389160.0	2610530.0	3460970.0	3153210.0	2857120.0	2552380.0	1591090.0	4087570.0	2584450.0	2742440.0	2049020.0	2957730.0	2552650.0	3151430.0	2303320.0	2150040.0	2988900.0
ENSMUSG00000001017	79858.2	658883.0	349582.0	469116.0	270393.0	317336.0	305716.0	268152.0	240670.0	382494.0	706638.0	1541250.0	1390550.0	2406340.0	1347410.0	1399170.0	2509790.0	490992.0	777343.0	298244.0	875042.0	601173.0	730762.0	455044.0	1465550.0	564387.0	266222.0	741396.0	651247.0	303202.0	638146.0	241983.0	187505.0	64139.4	666195.0	447873.0	483115.0	1016410.0	622497.0	182174.0
ENSMUSG00000001018	53437.0	0.0	150239.0	32443.4	4864.4	2448.2	11664.7	6218.0	3223.4	335477.0	246701.0	39119.2	389915.0	582360.0	8675.6	849398.0	0.0	150215.0	11781.2	674159.0	183416.0	4379.8	162720.0	472704.0	183148.0	804569.0	416539.0	486963.0	832259.0	479454.0	1967090.0	598153.0	622901.0	69109.5	43969.1	8523.7	13866.2	704958.0	123251.0	550037.0
ENSMUSG00000001034	84746.6	0.0	154264.0	0.0	1578.3	2691.6	26343.3	89550.8	101067.0	13631.6	61914.8	0.0	0.0	0.0	0.0	192090.0	11639.4	1043.3	2143.1	0.0	2078.5	3148.5	0.0	28077.8	1008230.0	158946.0	44839.1	406728.0	184369.0	48977.2	22891.9	732893.0	0.0	6882.1	0.0	1749.9	0.0	0.0	264833.0	0.0
ENSMUSG00000001036	3556480.0	914854.0	1643800.0	534701.0	462565.0	2562170.0	1596830.0	3981240.0	2605900.0	1273940.0	3470790.0	1741560.0	940946.0	2753270.0	172860.0	387965.0	1019860.0	1570860.0	4233110.0	588570.0	786983.0	1910770.0	2809670.0	976081.0	1051020.0	3129650.0	752664.0	842005.0	1301040.0	5237240.0	3548930.0	3122710.0	647806.0	186647.0	157887.0	3969360.0	5948340.0	1151540.0	119623.0	1953400.0
ENSMUSG00000001039	1378900.0	3866140.0	3224300.0	2515420.0	599226.0	0.0	2153060.0	2347530.0	840616.0	2648560.0	3545350.0	7320390.0	2829490.0	1046830.0	3743920.0	680684.0	8748010.0	4886850.0	4909760.0	7258450.0	1189370.0	633390.0	40129.9	953779.0	762077.0	33116.9	21538.4	1448730.0	0.0	2436530.0	3096800.0	31306.0	0.0	1874470.0	216416.0	0.0	0.0	0.0	3195960.0	0.0
ENSMUSG00000001052	2934.8	0.0	100050.0	874300.0	594039.0	25808.8	427129.0	0.0	679736.0	44662.2	0.0	254361.0	2326.3	554.3	0.0	2811.9	1744600.0	1013990.0	1649630.0	891.1	1524420.0	1718730.0	2075350.0	20351.4	6929.8	934559.0	328882.0	1390160.0	2449.5	993.1	0.0	62677.1	1204400.0	321980.0	105659.0	988797.0	2242760.0	780397.0	1284570.0	615566.0
ENSMUSG00000001054	1841870.0	1708560.0	2074800.0	1738880.0	937514.0	3047270.0	143154.0	417796.0	1028910.0	1820920.0	2590290.0	1513720.0	1596670.0	3014.9	2408000.0	665207.0	1940830.0	2657090.0	2955920.0	1630010.0	4356160.0	4961470.0	1917800.0	4747090.0	3509470.0	4923490.0	3455170.0	3458880.0	1186150.0	2783230.0	1341610.0	5155260.0	3926580.0	1659860.0	2325560.0	2520090.0	2140540.0	4093110.0	2294530.0	4444850.0
ENSMUSG00000001056	5927130.0	6231990.0	4436950.0	4939940.0	7326440.0	6149830.0	5546450.0	4304990.0	6308110.0	5869990.0	7133740.0	6191290.0	4665880.0	5813590.0	8257770.0	5808350.0	6285710.0	4771380.0	5498230.0	9423780.0	6617970.0	6285260.0	7059710.0	6623460.0	7022180.0	8015730.0	7821910.0	6534490.0	8894440.0	9679550.0	10890800.0	9581200.0	8887460.0	10177800.0	9306880.0	7574060.0	10361600.0	7650520.0	9509670.0	7329520.0
ENSMUSG00000001082	4727280.0	1246980.0	3025150.0	550698.0	661078.0	3432540.0	1307120.0	1306040.0	1104490.0	7267950.0	416871.0	4646.5	5678520.0	182732.0	87449.3	401310.0	219751.0	70003.9	12281000.0	1288420.0	7609510.0	5898770.0	4383420.0	10712700.0	4747230.0	14879200.0	16701100.0	5399820.0	453244.0	1740010.0	766384.0	3855640.0	638326.0	2101500.0	3560980.0	970617.0	3234910.0	11292600.0	4146970.0	4399780.0
ENSMUSG00000001089	798767.0	3024950.0	1075780.0	149556.0	526419.0	1076460.0	2091840.0	1194450.0	210664.0	1529500.0	11187000.0	3648570.0	1186100.0	6865080.0	323315.0	233519.0	10399400.0	564217.0	6426130.0	1665460.0	4191700.0	5191510.0	12522800.0	2866340.0	41365.1	3394200.0	90659.0	3799070.0	2434920.0	169608.0	7679530.0	128608.0	1822820.0	2351510.0	259377.0	9112850.0	232553.0	6096310.0	53054.9	361829.0
ENSMUSG00000001098	1670670.0	967533.0	854933.0	629794.0	654540.0	1274870.0	249663.0	436686.0	478011.0	598865.0	449056.0	627042.0	1917780.0	457419.0	0.6	1509170.0	10348.8	1009390.0	2037650.0	1392160.0	1106950.0	1737040.0	1226650.0	830287.0	516762.0	989624.0	388373.0	713567.0	1303860.0	444256.0	621682.0	546783.0	1208990.0	1579550.0	643554.0	1217990.0	567959.0	585658.0	254678.0	1466220.0
ENSMUSG00000001100	35068.4	43261.8	17521.0	16112.0	424339.0	46696.8	579160.0	5643.1	172230.0	287592.0	370324.0	5701.3	45911.7	5570.7	0.0	361847.0	525888.0	308082.0	1577.5	0.0	510078.0	128630.0	33675.7	21268.9	122446.0	113492.0	746249.0	65020.9	89552.5	22173.0	33239.1	19229.6	310045.0	56209.4	45099.0	71077.5	54697.8	352342.0	50667.0	163035.0
ENSMUSG00000001103	1336550.0	1328180.0	529480.0	580983.0	981919.0	5817.0	2182880.0	1654210.0	1685630.0	1570960.0	1562720.0	1956380.0	1516490.0	279980.0	849350.0	2898.5	1279900.0	730419.0	674566.0	135127.0	38966.0	0.0	0.0	51872.6	4163.2	0.0	55571.2	21020.5	0.0	0.0	0.0	895825.0	0.0	0.0	0.0	3951.5	0.0	0.0	0.0	0.0
ENSMUSG00000001105	2397430.0	3394000.0	2529020.0	4437910.0	4506580.0	5184580.0	2242260.0	2795760.0	5856090.0	5328700.0	3597680.0	3999690.0	4229340.0	5432710.0	4922780.0	4831370.0	7091240.0	3504170.0	3935330.0	6075220.0	3553910.0	4855730.0	3983730.0	3396960.0	3978120.0	3761210.0	4390530.0	3598930.0	4933830.0	5854190.0	6179500.0	5687710.0	6096860.0	4482140.0	5193600.0	3898910.0	8759410.0	4732680.0	7397330.0	4159240.0
ENSMUSG00000001120	171279.0	18612.1	62429.5	235054.0	236260.0	126911.0	415874.0	164252.0	55816.8	276487.0	314503.0	2045700.0	395056.0	425023.0	0.0	0.0	3238.1	0.0	1236660.0	0.0	360815.0	970298.0	198022.0	324608.0	0.0	25224.2	93251.5	242917.0	3926.1	0.0	0.0	0.0	393354.0	210237.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001123	0.0	0.0	156572.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3762.6	0.0	275118.0	0.0	0.0	0.0	0.0	355221.0	0.0	0.0	752217.0	5096.2	1024720.0	30619.8	0.0	374012.0	3612.6	361855.0	0.0	0.0	0.0	0.0	1032610.0	20095.6	1415590.0	65452.9	1267230.0	139945.0	1449260.0	1326350.0
ENSMUSG00000001127	1774370.0	1431540.0	2408430.0	1186010.0	1775500.0	1719800.0	42250.0	907491.0	1820310.0	2269570.0	1572690.0	547977.0	985904.0	1350550.0	1979410.0	1829560.0	4143310.0	363941.0	4078630.0	1343740.0	1655630.0	1862900.0	1364820.0	1202380.0	2963840.0	2819670.0	1960260.0	2061620.0	526840.0	1182020.0	4037630.0	3930350.0	2260930.0	1257300.0	455348.0	2166010.0	1543950.0	2391080.0	3557550.0	1216960.0
ENSMUSG00000001131	113730.0	40622.5	721482.0	73284.3	469695.0	70787.0	69670.8	45588.4	56858.5	253203.0	0.0	0.0	22951.1	0.0	0.0	6697.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	858114.0	209709.0	956469.0	104631.0	0.0	0.0	0.0	0.0
ENSMUSG00000001134	3247470.0	1788960.0	4214270.0	1860410.0	1447220.0	2972790.0	12177.0	370884.0	2795080.0	3421340.0	3413510.0	919055.0	2711040.0	1944990.0	5649090.0	3829080.0	5690430.0	7940160.0	3518030.0	5170770.0	2471520.0	3262660.0	3339190.0	4217610.0	3966390.0	4819550.0	4048780.0	4337270.0	4308490.0	7092480.0	1337940.0	5775110.0	4397640.0	4441820.0	5500130.0	5035170.0	2853000.0	3610640.0	5420830.0	3548740.0
ENSMUSG00000001138	188450.0	153967.0	51452.2	157015.0	372527.0	188146.0	0.0	49904.2	1682.6	27105.9	43539.0	726.3	13390.7	542827.0	0.0	6396.7	0.0	35180.0	1151.5	0.0	8540.4	924.3	69185.7	16438.8	12133.7	0.0	0.0	6230.3	230112.0	318100.0	2046600.0	203224.0	0.0	142057.0	26266.4	0.0	95688.2	70825.4	547400.0	24547.6
ENSMUSG00000001143	873555.0	242506.0	647742.0	317031.0	562232.0	241776.0	777327.0	342726.0	270949.0	569467.0	757061.0	70175.8	416298.0	42104.8	1819580.0	15059.1	907.7	465744.0	4254.0	0.0	1185420.0	1169960.0	1176350.0	1403020.0	1274510.0	3119630.0	1728330.0	1016570.0	1400360.0	1512840.0	1267600.0	2000610.0	374537.0	393736.0	215425.0	492939.0	474343.0	5200.8	28487.0	5920.4
ENSMUSG00000001150	169765.0	265645.0	302178.0	139968.0	273829.0	302803.0	170157.0	174769.0	244289.0	35528.2	37731.9	93722.5	204017.0	95368.8	27897.9	15847.5	226926.0	102391.0	161416.0	201072.0	142464.0	120402.0	172635.0	96163.9	26223.1	2641.1	36607.5	0.0	75982.5	25551.9	30688.9	16058.2	10605.3	1992.0	17540.6	133423.0	39671.5	0.0	0.0	105922.0
ENSMUSG00000001151	135490.0	90717.8	266467.0	127687.0	111011.0	326608.0	152601.0	79382.9	234340.0	177520.0	237106.0	54253.4	224984.0	106221.0	99687.0	142837.0	297822.0	292441.0	266932.0	487122.0	145755.0	279434.0	464066.0	186363.0	426183.0	254969.0	198110.0	140145.0	409525.0	170595.0	640321.0	371925.0	91933.8	233682.0	127297.0	422549.0	166113.0	143269.0	225929.0	434849.0
ENSMUSG00000001156	38305.8	81446.2	72549.1	174264.0	42263.8	189521.0	28518.6	211432.0	201963.0	51955.1	217843.0	49723.8	56721.9	17861.4	0.0	0.0	776.6	230978.0	532.3	186718.0	6083.5	85047.3	7270.8	5086.2	38860.2	73052.9	1068.8	3511.5	57316.5	0.0	6867.6	0.0	139369.0	29766.6	1031.2	49145.9	33746.3	839.8	91756.7	906.9
ENSMUSG00000001157	101990.0	0.0	199780.0	150102.0	50575.3	174446.0	58856.6	106836.0	3960.3	91430.2	269275.0	707848.0	0.0	1099250.0	0.0	104651.0	16856.0	304951.0	229448.0	49087.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	697823.0	0.0	256915.0	3612.8	355196.0	12625.9	5768.2	184326.0	36606.6	8635.7	0.0	10248.0
